"CR213194","Brazil",542.48
"CR267212","Brazil",127.91
"CR267213","Brazil",145.19
"CR267214","Brazil",156.23
"CR267215","Brazil",176.04
"CR267216","Brazil",122.81
"CR267217","Brazil",115.58
"CR267218","Brazil",134.64
"CR267219","Brazil",142.95
"CR267220","Brazil",106.33
"CR267221","Brazil",95.95
"CR267222","Brazil",250.65
"CR267223","Brazil",329.53
"CR267224","Brazil",302.21
"CR267225","Brazil",355.61
"CR267226","Brazil",549.46
"CR267227","Brazil",580.21
"CR267228","Brazil",598.83
"CR267229","Brazil",495.08
"CR268182","Brazil",17.59
"CR268183","Brazil",331.63
"CR268184","Brazil",469
"CR268185","Brazil",598.07
"CR268186","Brazil",501.93
"CR268187","Brazil",514.78
"CR268188","Brazil",519.99
"CR268189","Brazil",617.55
"CR268190","Brazil",371.71
"CR268191","Brazil",199.48
"CR268192","Brazil",191.02
"CR268193","Brazil",155.74
"CR268194","Brazil",148.14
"CR268195","Brazil",124.66
"CR268196","Brazil",133.03
"CR268197","Brazil",138.34
"CR268198","Brazil",140.4
"CR268199","Brazil",142.3
"CR268200","Brazil",132.21
"CR268201","Brazil",102.74
"CR268202","Brazil",103.24
"CR268203","Brazil",112.5
"CR268204","Brazil",118.88
"CR268205","Brazil",142.56
"CR268206","Brazil",129.31
"CR268207","Brazil",134.14
"CR268208","Brazil",140.15
"CR268209","Brazil",155.15
"CR268210","Brazil",129.5
"CR268211","Brazil",110.39
"CR268212","Brazil",139
"CR268213","Brazil",144.52
"CR268214","Brazil",154.04
"CR268215","Brazil",156.5
"CR268216","Brazil",123.69
"CR268217","Brazil",107.48
"CR268218","Brazil",128.12
"CR268219","Brazil",144.9
"CR268220","Brazil",129.39
"CR268221","Brazil",92.7
"CR268222","Brazil",163.66
"CR268223","Brazil",337.74
"CR268224","Brazil",268.72
"CR268225","Brazil",282.16
"CR268226","Brazil",411.35
"CR268227","Brazil",621.86
"CR268228","Brazil",588.13
"CR269183","Brazil",387.68
"CR269184","Brazil",501.62
"CR269185","Brazil",550.93
"CR269186","Brazil",590.68
"CR269187","Brazil",559.02
"CR269188","Brazil",570.55
"CR269189","Brazil",555.5
"CR269190","Brazil",418.45
"CR269191","Brazil",265.58
"CR269192","Brazil",193.57
"CR269193","Brazil",129.1
"CR269194","Brazil",135.84
"CR269195","Brazil",131.29
"CR269196","Brazil",146.99
"CR269197","Brazil",150.29
"CR269198","Brazil",147.69
"CR269199","Brazil",147.36
"CR269200","Brazil",148.78
"CR269201","Brazil",126.04
"CR269202","Brazil",144.05
"CR269203","Brazil",126.22
"CR269204","Brazil",119.22
"CR269205","Brazil",134.27
"CR269206","Brazil",130.82
"CR269207","Brazil",159.17
"CR269208","Brazil",155.17
"CR269209","Brazil",129.2
"CR269210","Brazil",130.06
"CR269211","Brazil",139.55
"CR269212","Brazil",129.43
"CR269213","Brazil",153.09
"CR269214","Brazil",146.58
"CR269215","Brazil",141.91
"CR269216","Brazil",83.29
"CR269217","Brazil",110.41
"CR269218","Brazil",132.95
"CR269219","Brazil",164.15
"CR269220","Brazil",168.16
"CR269221","Brazil",156.17
"CR269222","Brazil",139.67
"CR269223","Brazil",283.95
"CR269224","Brazil",284.38
"CR269225","Brazil",298.24
"CR269226","Brazil",408.52
"CR269227","Brazil",536.06
"CR269228","Brazil",645.16
"CR270183","Brazil",62.01
"CR270184","Brazil",276.32
"CR270185","Brazil",275.52
"CR270186","Brazil",343.69
"CR270187","Brazil",298.8
"CR270188","Brazil",441.79
"CR270189","Brazil",591.82
"CR270190","Brazil",280.8
"CR270191","Brazil",188.04
"CR270192","Brazil",173.36
"CR270193","Brazil",125.79
"CR270194","Brazil",137.3
"CR270195","Brazil",126.47
"CR270196","Brazil",153.9
"CR270197","Brazil",148.79
"CR270198","Brazil",147.8
"CR270199","Brazil",147.95
"CR270200","Brazil",146.98
"CR270201","Brazil",149.81
"CR270202","Brazil",151.62
"CR270203","Brazil",150.43
"CR270204","Brazil",154.8
"CR270205","Brazil",143.18
"CR270206","Brazil",145.05
"CR270207","Brazil",149.44
"CR270208","Brazil",146.02
"CR270209","Brazil",129
"CR270210","Brazil",138.38
"CR270211","Brazil",138.86
"CR270212","Brazil",148.25
"CR270213","Brazil",142.64
"CR270214","Brazil",126.75
"CR270215","Brazil",88.03
"CR270216","Brazil",121.35
"CR270217","Brazil",109.41
"CR270218","Brazil",155.36
"CR270219","Brazil",159.31
"CR270220","Brazil",160.38
"CR270221","Brazil",255.29
"CR270222","Brazil",294.39
"CR270223","Brazil",314.94
"CR270224","Brazil",335.48
"CR270225","Brazil",321.13
"CR270226","Brazil",428.69
"CR270227","Brazil",660.34
"CR270228","Brazil",452.7
"CR271183","Brazil",12.71
"CR271184","Brazil",318.98
"CR271185","Brazil",242.97
"CR271186","Brazil",142.6
"CR271187","Brazil",130.24
"CR271188","Brazil",258.35
"CR271189","Brazil",417.99
"CR271190","Brazil",242.1
"CR271191","Brazil",232.9
"CR271192","Brazil",186.86
"CR271193","Brazil",134.92
"CR271194","Brazil",136.87
"CR271195","Brazil",140.82
"CR271196","Brazil",149.86
"CR271197","Brazil",149.14
"CR271198","Brazil",149.86
"CR271199","Brazil",152.29
"CR271200","Brazil",153.54
"CR271201","Brazil",191.46
"CR271202","Brazil",199.81
"CR271203","Brazil",179.03
"CR271204","Brazil",178.09
"CR271205","Brazil",161.32
"CR271206","Brazil",149.15
"CR271207","Brazil",154.5
"CR271208","Brazil",145.14
"CR271209","Brazil",146.93
"CR271210","Brazil",145.41
"CR271211","Brazil",147.05
"CR271212","Brazil",182.62
"CR271213","Brazil",163.24
"CR271214","Brazil",159.22
"CR271215","Brazil",135.63
"CR271216","Brazil",146.57
"CR271217","Brazil",126.44
"CR271218","Brazil",113.88
"CR271219","Brazil",163.9
"CR271220","Brazil",237.21
"CR271221","Brazil",211.58
"CR271222","Brazil",295.91
"CR271223","Brazil",171.97
"CR271224","Brazil",133.68
"CR271225","Brazil",288.83
"CR271226","Brazil",493.7
"CR271227","Brazil",629.73
"CR272185","Brazil",258.17
"CR272186","Brazil",364.22
"CR272187","Brazil",233.07
"CR272188","Brazil",172.65
"CR272189","Brazil",193.11
"CR272190","Brazil",238.39
"CR272191","Brazil",244.05
"CR272192","Brazil",198.47
"CR272193","Brazil",143.39
"CR272194","Brazil",141.97
"CR272195","Brazil",149.26
"CR272196","Brazil",150.25
"CR272197","Brazil",171.68
"CR272198","Brazil",171.82
"CR272199","Brazil",175.67
"CR272200","Brazil",174.2
"CR272201","Brazil",251.72
"CR272202","Brazil",239.89
"CR272203","Brazil",163.14
"CR272204","Brazil",206.81
"CR272205","Brazil",169.72
"CR272206","Brazil",199.8
"CR272207","Brazil",180.54
"CR272208","Brazil",208.79
"CR272209","Brazil",224.88
"CR272210","Brazil",190.01
"CR272211","Brazil",219.45
"CR272212","Brazil",189.3
"CR272213","Brazil",165.54
"CR272214","Brazil",153.75
"CR272215","Brazil",139.99
"CR272216","Brazil",109.85
"CR272217","Brazil",159.14
"CR272218","Brazil",148.75
"CR272219","Brazil",175.84
"CR272220","Brazil",209.93
"CR272221","Brazil",312.48
"CR272222","Brazil",264.77
"CR272223","Brazil",80.9
"CR272224","Brazil",68.5
"CR272225","Brazil",394.88
"CR272226","Brazil",522.46
"CR272227","Brazil",0
"CR273185","Brazil",1.82
"CR273186","Brazil",233.7
"CR273187","Brazil",190.23
"CR273188","Brazil",213.52
"CR273189","Brazil",222.7
"CR273190","Brazil",168.18
"CR273191","Brazil",241.12
"CR273192","Brazil",180.47
"CR273193","Brazil",145.16
"CR273194","Brazil",125.1
"CR273195","Brazil",149.71
"CR273196","Brazil",160.52
"CR273197","Brazil",189.24
"CR273198","Brazil",205.8
"CR273199","Brazil",159.34
"CR273200","Brazil",151.29
"CR273201","Brazil",247.73
"CR273202","Brazil",178.83
"CR273203","Brazil",220.31
"CR273204","Brazil",229.94
"CR273205","Brazil",224.45
"CR273206","Brazil",200.39
"CR273207","Brazil",210.95
"CR273208","Brazil",231.06
"CR273209","Brazil",222.9
"CR273210","Brazil",245.47
"CR273211","Brazil",252.47
"CR273212","Brazil",247.46
"CR273213","Brazil",216.12
"CR273214","Brazil",171.06
"CR273215","Brazil",149.37
"CR273216","Brazil",120.71
"CR273217","Brazil",87.36
"CR273218","Brazil",155.16
"CR273219","Brazil",132.21
"CR273220","Brazil",176.64
"CR273221","Brazil",143.97
"CR273222","Brazil",327.99
"CR273223","Brazil",242.16
"CR273224","Brazil",315.47
"CR273225","Brazil",396
"CR273226","Brazil",554.79
"CR273227","Brazil",122.66
"CR274185","Brazil",67.33
"CR274186","Brazil",159.43
"CR274187","Brazil",155.66
"CR274188","Brazil",192.41
"CR274189","Brazil",233.06
"CR274190","Brazil",193.65
"CR274191","Brazil",228.3
"CR274192","Brazil",173.52
"CR274193","Brazil",116.98
"CR274194","Brazil",109.98
"CR274195","Brazil",150.11
"CR274196","Brazil",113.53
"CR274197","Brazil",136.81
"CR274198","Brazil",194.52
"CR274199","Brazil",136.25
"CR274200","Brazil",92.06
"CR274201","Brazil",141.87
"CR274202","Brazil",118.99
"CR274203","Brazil",218.54
"CR274204","Brazil",195.91
"CR274205","Brazil",192.18
"CR274206","Brazil",206.36
"CR274207","Brazil",239.72
"CR274208","Brazil",237.41
"CR274209","Brazil",228.16
"CR274210","Brazil",224.16
"CR274211","Brazil",236.66
"CR274212","Brazil",215.12
"CR274213","Brazil",148.86
"CR274214","Brazil",105.47
"CR274215","Brazil",107.9
"CR274216","Brazil",150.57
"CR274217","Brazil",209.4
"CR274218","Brazil",345.02
"CR274219","Brazil",267.29
"CR274220","Brazil",313.63
"CR274221","Brazil",328.7
"CR274222","Brazil",364.24
"CR274223","Brazil",391.75
"CR274224","Brazil",386.44
"CR274225","Brazil",544.86
"CR274226","Brazil",537.74
"CR275186","Brazil",142.38
"CR275187","Brazil",135.19
"CR275188","Brazil",178.98
"CR275189","Brazil",222.45
"CR275190","Brazil",209.35
"CR275191","Brazil",295.04
"CR275192","Brazil",317.56
"CR275193","Brazil",284.83
"CR275194","Brazil",86.26
"CR275195","Brazil",113.43
"CR275196","Brazil",93.59
"CR275197","Brazil",83.88
"CR275198","Brazil",135.98
"CR275199","Brazil",79.28
"CR275200","Brazil",73.23
"CR275201","Brazil",107.16
"CR275202","Brazil",132.62
"CR275203","Brazil",165.15
"CR275204","Brazil",142.31
"CR275205","Brazil",116.1
"CR275206","Brazil",127.54
"CR275207","Brazil",159.94
"CR275208","Brazil",206.88
"CR275209","Brazil",215.64
"CR275210","Brazil",157.92
"CR275211","Brazil",138.04
"CR275212","Brazil",138.93
"CR275213","Brazil",138.09
"CR275214","Brazil",143.12
"CR275215","Brazil",150.22
"CR275216","Brazil",206.66
"CR275217","Brazil",357.13
"CR275218","Brazil",365.1
"CR275219","Brazil",384.64
"CR275220","Brazil",400.39
"CR275221","Brazil",390.34
"CR275222","Brazil",373.68
"CR275223","Brazil",425.8
"CR275224","Brazil",428.76
"CR275225","Brazil",551.68
"CR275226","Brazil",577.83
"CR276186","Brazil",156.62
"CR276187","Brazil",197.59
"CR276188","Brazil",326.89
"CR276189","Brazil",232.64
"CR276190","Brazil",105.26
"CR276191","Brazil",88.29
"CR276192","Brazil",158.2
"CR276193","Brazil",212.27
"CR276194","Brazil",79.26
"CR276195","Brazil",59.81
"CR276196","Brazil",62.45
"CR276197","Brazil",89.19
"CR276198","Brazil",81.35
"CR276199","Brazil",69.86
"CR276200","Brazil",67.51
"CR276201","Brazil",74.51
"CR276202","Brazil",82.4
"CR276203","Brazil",122.94
"CR276204","Brazil",171
"CR276205","Brazil",158.33
"CR276206","Brazil",128.21
"CR276207","Brazil",146.03
"CR276208","Brazil",182.54
"CR276209","Brazil",127.08
"CR276210","Brazil",183.51
"CR276211","Brazil",152.95
"CR276212","Brazil",167.39
"CR276213","Brazil",188.33
"CR276214","Brazil",124.14
"CR276215","Brazil",206.46
"CR276216","Brazil",299.15
"CR276217","Brazil",414.35
"CR276218","Brazil",416.94
"CR276219","Brazil",451.68
"CR276220","Brazil",412.89
"CR276221","Brazil",342.73
"CR276222","Brazil",361.92
"CR276223","Brazil",441.87
"CR276224","Brazil",445.66
"CR276225","Brazil",531.02
"CR276226","Brazil",419.06
"CR277186","Brazil",219
"CR277187","Brazil",179.08
"CR277188","Brazil",211.07
"CR277189","Brazil",182.4
"CR277190","Brazil",125.79
"CR277191","Brazil",97.33
"CR277192","Brazil",151.88
"CR277193","Brazil",99.46
"CR277194","Brazil",123.78
"CR277195","Brazil",99.8
"CR277196","Brazil",99.72
"CR277197","Brazil",102.21
"CR277198","Brazil",63.42
"CR277199","Brazil",66.53
"CR277200","Brazil",69.42
"CR277201","Brazil",72.93
"CR277202","Brazil",78.29
"CR277203","Brazil",67.09
"CR277204","Brazil",72.99
"CR277205","Brazil",120.14
"CR277206","Brazil",150.5
"CR277207","Brazil",87.89
"CR277208","Brazil",75.62
"CR277209","Brazil",68.67
"CR277210","Brazil",148.55
"CR277211","Brazil",248.86
"CR277212","Brazil",242.13
"CR277213","Brazil",254.38
"CR277214","Brazil",197.3
"CR277215","Brazil",292.94
"CR277216","Brazil",371.95
"CR277217","Brazil",401.83
"CR277218","Brazil",406.79
"CR277219","Brazil",402.91
"CR277220","Brazil",421.05
"CR277221","Brazil",433.01
"CR277222","Brazil",360.36
"CR277223","Brazil",454.04
"CR277224","Brazil",503.96
"CR277225","Brazil",423.51
"CR277226","Brazil",242.74
"CR278186","Brazil",401.98
"CR278187","Brazil",138.92
"CR278188","Brazil",181.68
"CR278189","Brazil",131.11
"CR278190","Brazil",100.73
"CR278191","Brazil",72.36
"CR278192","Brazil",109.58
"CR278193","Brazil",72.92
"CR278194","Brazil",72.04
"CR278195","Brazil",96.7
"CR278196","Brazil",103.05
"CR278197","Brazil",62.43
"CR278198","Brazil",67.12
"CR278199","Brazil",65.74
"CR278200","Brazil",62.29
"CR278201","Brazil",97.46
"CR278202","Brazil",101.26
"CR278203","Brazil",159.42
"CR278204","Brazil",231.19
"CR278205","Brazil",228.21
"CR278206","Brazil",199.09
"CR278207","Brazil",153.13
"CR278208","Brazil",143.74
"CR278209","Brazil",69.63
"CR278210","Brazil",92.39
"CR278211","Brazil",270.36
"CR278212","Brazil",286.86
"CR278213","Brazil",270.89
"CR278214","Brazil",289.69
"CR278215","Brazil",402.33
"CR278216","Brazil",431.03
"CR278217","Brazil",422.28
"CR278218","Brazil",379.22
"CR278219","Brazil",387.58
"CR278220","Brazil",440.29
"CR278221","Brazil",595.95
"CR278222","Brazil",533.22
"CR278223","Brazil",420.1
"CR278224","Brazil",363.72
"CR278225","Brazil",368.64
"CR279186","Brazil",407.41
"CR279187","Brazil",114.02
"CR279188","Brazil",203.37
"CR279189","Brazil",199.35
"CR279190","Brazil",130.4
"CR279191","Brazil",80.53
"CR279192","Brazil",86.7
"CR279193","Brazil",85.1
"CR279194","Brazil",82.66
"CR279195","Brazil",82.57
"CR279196","Brazil",67.09
"CR279197","Brazil",67
"CR279198","Brazil",66.78
"CR279199","Brazil",67.75
"CR279200","Brazil",57.36
"CR279201","Brazil",79.02
"CR279202","Brazil",94.39
"CR279203","Brazil",231.05
"CR279204","Brazil",393.06
"CR279205","Brazil",262.7
"CR279206","Brazil",201
"CR279207","Brazil",122.31
"CR279208","Brazil",99.39
"CR279209","Brazil",69.19
"CR279210","Brazil",225.52
"CR279211","Brazil",404.6
"CR279212","Brazil",425.47
"CR279213","Brazil",382.92
"CR279214","Brazil",375.96
"CR279215","Brazil",451.37
"CR279216","Brazil",472.79
"CR279217","Brazil",469.93
"CR279218","Brazil",439.73
"CR279219","Brazil",384.16
"CR279220","Brazil",470.28
"CR279221","Brazil",668.34
"CR279222","Brazil",572.77
"CR279223","Brazil",322.86
"CR280186","Brazil",406.82
"CR280187","Brazil",111.16
"CR280188","Brazil",134.45
"CR280189","Brazil",68.1
"CR280190","Brazil",79.39
"CR280191","Brazil",76.45
"CR280192","Brazil",85.87
"CR280193","Brazil",94.08
"CR280194","Brazil",92.34
"CR280195","Brazil",70.38
"CR280196","Brazil",67.15
"CR280197","Brazil",67.09
"CR280198","Brazil",65.79
"CR280199","Brazil",71.11
"CR280200","Brazil",55.27
"CR280201","Brazil",111.28
"CR280202","Brazil",160.98
"CR280203","Brazil",261.53
"CR280204","Brazil",384.37
"CR280205","Brazil",208.27
"CR280206","Brazil",124.24
"CR280207","Brazil",226.1
"CR280208","Brazil",201.76
"CR280209","Brazil",233.53
"CR280210","Brazil",465.93
"CR280211","Brazil",433.31
"CR280212","Brazil",441.06
"CR280213","Brazil",424.4
"CR280214","Brazil",427.92
"CR280215","Brazil",555.07
"CR280216","Brazil",662.3
"CR280217","Brazil",660.82
"CR280218","Brazil",648.41
"CR280219","Brazil",571.19
"CR280220","Brazil",499.17
"CR280221","Brazil",508.62
"CR280222","Brazil",316.2
"CR281186","Brazil",527.16
"CR281187","Brazil",341.53
"CR281188","Brazil",71.56
"CR281189","Brazil",92.53
"CR281190","Brazil",85.02
"CR281191","Brazil",101.99
"CR281192","Brazil",111.41
"CR281193","Brazil",96.86
"CR281194","Brazil",120.72
"CR281195","Brazil",150.19
"CR281196","Brazil",82.57
"CR281197","Brazil",75.52
"CR281198","Brazil",75.29
"CR281199","Brazil",52.11
"CR281200","Brazil",61.09
"CR281201","Brazil",75.49
"CR281202","Brazil",103.07
"CR281203","Brazil",127.46
"CR281204","Brazil",200.54
"CR281205","Brazil",93.89
"CR281206","Brazil",133.76
"CR281207","Brazil",449.2
"CR281208","Brazil",635.98
"CR281209","Brazil",509.88
"CR281210","Brazil",480.78
"CR281211","Brazil",470.17
"CR281212","Brazil",486.11
"CR281213","Brazil",589.58
"CR281214","Brazil",657.47
"CR281215","Brazil",652.89
"CR281216","Brazil",640.78
"CR281217","Brazil",595.86
"CR281218","Brazil",587.64
"CR281219","Brazil",393.67
"CR281220","Brazil",359.85
"CR282187","Brazil",195.61
"CR282188","Brazil",70.95
"CR282189","Brazil",127.88
"CR282190","Brazil",75.65
"CR282191","Brazil",75.32
"CR282192","Brazil",67.09
"CR282193","Brazil",77.09
"CR282194","Brazil",144.53
"CR282195","Brazil",241.58
"CR282196","Brazil",98.74
"CR282197","Brazil",64.65
"CR282198","Brazil",69.76
"CR282199","Brazil",56.71
"CR282200","Brazil",68.24
"CR282201","Brazil",66.35
"CR282202","Brazil",67.09
"CR282203","Brazil",67.09
"CR282204","Brazil",194.81
"CR282205","Brazil",290.82
"CR282206","Brazil",449.73
"CR282207","Brazil",628.45
"CR282208","Brazil",594.03
"CR282209","Brazil",575.17
"CR282210","Brazil",527.94
"CR282211","Brazil",558.85
"CR282212","Brazil",522.77
"CR282213","Brazil",555.16
"CR282214","Brazil",579.02
"CR282215","Brazil",520.37
"CR282216","Brazil",225.26
"CR283187","Brazil",304.2
"CR283188","Brazil",107.53
"CR283189","Brazil",221.08
"CR283190","Brazil",70.31
"CR283191","Brazil",66.91
"CR283192","Brazil",59.3
"CR283193","Brazil",71.58
"CR283194","Brazil",82.19
"CR283195","Brazil",159.48
"CR283196","Brazil",101.46
"CR283197","Brazil",65.04
"CR283198","Brazil",56.7
"CR283199","Brazil",89.39
"CR283200","Brazil",76.89
"CR283201","Brazil",111.76
"CR283202","Brazil",97.5
"CR283203","Brazil",101.41
"CR283204","Brazil",151.93
"CR283205","Brazil",413.86
"CR283206","Brazil",444.55
"CR283207","Brazil",213.69
"CR283208","Brazil",281.06
"CR283209","Brazil",164.39
"CR283212","Brazil",336.27
"CR283213","Brazil",248.77
"CR284188","Brazil",105.37
"CR284189","Brazil",76.83
"CR284190","Brazil",69.85
"CR284191","Brazil",67.04
"CR284192","Brazil",70.36
"CR284193","Brazil",82.72
"CR284194","Brazil",84.86
"CR284195","Brazil",103.6
"CR284196","Brazil",82.45
"CR284197","Brazil",67.21
"CR284198","Brazil",81.73
"CR284199","Brazil",65.21
"CR284200","Brazil",70.15
"CR284201","Brazil",85.97
"CR284202","Brazil",115.47
"CR284203","Brazil",123.36
"CR284204","Brazil",227.16
"CR284205","Brazil",416.08
"CR284206","Brazil",337.8
"CR285189","Brazil",141.96
"CR285190","Brazil",72.87
"CR285191","Brazil",75.79
"CR285192","Brazil",80.22
"CR285193","Brazil",73.7
"CR285194","Brazil",85.28
"CR285195","Brazil",96.19
"CR285196","Brazil",67.8
"CR285197","Brazil",67.09
"CR285198","Brazil",79.99
"CR285199","Brazil",80.18
"CR285200","Brazil",67.32
"CR285201","Brazil",65.94
"CR285202","Brazil",131.91
"CR285203","Brazil",238.17
"CR285204","Brazil",291.6
"CR285205","Brazil",417.29
"CR286190","Brazil",100.33
"CR286191","Brazil",101.59
"CR286192","Brazil",64.72
"CR286193","Brazil",58.58
"CR286194","Brazil",73.03
"CR286195","Brazil",72.48
"CR286196","Brazil",67.09
"CR286197","Brazil",69.15
"CR286198","Brazil",82.01
"CR286199","Brazil",67.28
"CR286200","Brazil",84.88
"CR286201","Brazil",156.64
"CR286202","Brazil",212.6
"CR286203","Brazil",227.26
"CR286204","Brazil",263.37
"CR287190","Brazil",102.35
"CR287191","Brazil",156.38
"CR287192","Brazil",77.1
"CR287193","Brazil",59.72
"CR287194","Brazil",68.5
"CR287195","Brazil",70.92
"CR287196","Brazil",67.03
"CR287197","Brazil",96.95
"CR287198","Brazil",65.54
"CR287199","Brazil",233.63
"CR287200","Brazil",201.12
"CR287201","Brazil",277.71
"CR287202","Brazil",303.6
"CR288191","Brazil",102.43
"CR288192","Brazil",66.02
"CR288193","Brazil",60.18
"CR288194","Brazil",62.53
"CR288195","Brazil",67.09
"CR288196","Brazil",71.23
"CR288197","Brazil",90.69
"CR288198","Brazil",222.38
"CR288199","Brazil",406.15
"CR288200","Brazil",247.07
"CR288201","Brazil",309.66
"CR289191","Brazil",81.94
"CR289192","Brazil",75.78
"CR289193","Brazil",68
"CR289194","Brazil",102.46
"CR289195","Brazil",85.53
"CR289196","Brazil",180.76
"CR289197","Brazil",245.63
"CR289198","Brazil",374.37
"CR289199","Brazil",343.23
"CR289200","Brazil",201.45
"CR290191","Brazil",211.27
"CR290192","Brazil",150.17
"CR290193","Brazil",187.06
"CR290194","Brazil",164.97
"CR290195","Brazil",200.41
"CR290196","Brazil",335.82
"CR290197","Brazil",456.83
"CR290198","Brazil",583.4
"CR290199","Brazil",574.81
"CR291194","Brazil",271.02
"CR291195","Brazil",259.19
"CR291196","Brazil",385.41
"CR291197","Brazil",270.89
