"","ID","cagb","cbgb","ctotal4inv","tot_area","inter_area"
"339","CR251240",1.03,4.74,9.4,637188597.606285,6439264.25737694
"340","CR251240",37.74,10.58,55.41,89927242.3204199,2.4818333897274
"341","CR251240",0.73,0.77,5.13,300672690.150814,13863577.5705596
"342","CR251240",1.04,10.15,12.77,11047968253.7415,525047.307186905
"343","CR251240",1.04,10.15,12.77,1428680311.19128,2.74495442863554
"344","CR251240",0.73,0.77,5.13,47898053374.4299,1202810681.6393
"345","CR251240",1.04,10.15,12.77,945534655.38946,2.81137760635465
"346","CR251240",1.03,4.74,9.4,38709766590.8987,507641895.359551
"347","CR251240",1.03,4.74,9.4,5133580946.8382,477040137.7865
"348","CR251240",1.04,10.15,12.77,10276555269.6776,28168991.1516531
"349","CR251241",98.7,23.69,136.17,78125595.3831807,52265.8411293616
"350","CR251241",120.58,28.94,167.16,145448273.911623,464740.669741347
"351","CR251241",1.03,4.74,9.4,95776736.0845105,3562370.1359296
"352","CR251241",98.7,23.69,136.17,1508142488.00348,11601196.2036707
"353","CR251241",120.58,28.94,167.16,7036463465.53076,119981303.539303
"354","CR251241",1.03,4.74,9.4,637188597.606285,35088723.6169859
"355","CR251241",0.73,0.77,5.13,300672690.150814,4594211.45777602
"356","CR251241",1.04,10.15,12.77,11047968253.7415,74549.7477891754
"357","CR251241",1.04,10.15,12.77,1428680311.19128,11.8634667308377
"358","CR251241",0.73,0.77,5.13,47898053374.4299,120076479.969493
"359","CR251241",0.73,0.77,5.13,43692704.2308405,1.95129680954419
"360","CR251241",37.74,10.58,55.51,2660646546.7248,2.18916292500217
"361","CR251241",78.82,18.92,109.29,40689337.1357195,3.1219953102991
"362","CR251241",1.04,10.15,12.77,92000623.9823982,4.97989911908447
"363","CR251241",1.04,10.15,12.77,99533801.2269533,5.86664109243061
"364","CR251241",1.03,4.74,9.4,38709766590.8987,1601900868.19542
"365","CR251241",1.03,4.74,9.4,5133580946.8382,725135579.982367
"366","CR251241",1.04,10.15,12.77,10276555269.6776,44763731.74974
"367","CR251242",98.7,23.69,136.17,78125595.3831807,104895.302704409
"368","CR251242",120.58,28.94,167.16,145448273.911623,176444.568605769
"369","CR251242",1.03,4.74,9.4,95776736.0845105,8205773.37091209
"370","CR251242",98.7,23.69,136.17,1508142488.00348,16170322.3426916
"371","CR251242",120.58,28.94,167.16,7036463465.53076,90187345.7851229
"372","CR251242",0,0,0,364691685.522491,11.0430229953588
"373","CR251242",1.03,4.74,9.4,637188597.606285,51218789.1031168
"374","CR251242",0.73,0.77,5.13,300672690.150814,11524278.42835
"375","CR251242",1.04,10.15,12.77,11047968253.7415,61.654315679494
"376","CR251242",0.73,0.77,5.13,47898053374.4299,623549671.913027
"377","CR251242",62.65,15.04,86.05,54585075.7176183,31.5360023292346
"378","CR251242",78.82,18.92,109.29,40689337.1357195,7.28224477066432
"379","CR251242",120.58,28.94,167.16,214100.241980786,9.22417834655023
"380","CR251242",1.04,10.15,12.77,92000623.9823982,17.7140561666045
"381","CR251242",58.05,13.66,79.92,181205183.461674,0.0319346535750737
"382","CR251242",1.03,4.74,9.4,38709766590.8987,1091671813.00566
"383","CR251242",1.03,4.74,9.4,5133580946.8382,737220107.300713
"384","CR251242",1.04,10.15,12.77,10276555269.6776,23871710.741888
"385","CR251243",98.7,23.69,136.17,78125595.3831807,10.3989643509834
"386","CR251243",52.08,12.25,69.8,6746662.89609597,26.67946931323
"387","CR251243",120.58,28.94,167.16,145448273.911623,471468.828327426
"388","CR251243",1.03,4.74,9.4,95776736.0845105,8727945.9340346
"389","CR251243",98.7,23.69,136.17,1508142488.00348,3360547.14226492
"390","CR251243",120.58,28.94,167.16,7036463465.53076,19898917.9647431
"391","CR251243",0,0,0,364691685.522491,24.05679388758
"392","CR251243",1.03,4.74,9.4,637188597.606285,38371511.3403319
"393","CR251243",37.74,10.58,55.41,89927242.3204199,5.68250892953022
"394","CR251243",0.73,0.77,5.13,300672690.150814,3275566.84697271
"395","CR251243",1.04,10.15,12.77,11047968253.7415,130716.02131627
"396","CR251243",0.73,0.77,5.13,47898053374.4299,320649566.437388
"397","CR251243",37.74,10.58,55.51,2660646546.7248,8.4858062606915
"398","CR251243",62.65,15.04,86.05,54585075.7176183,5.98261132091284
"399","CR251243",78.82,18.92,109.29,40689337.1357195,9.72256049654501
"400","CR251243",0.73,0.77,5.13,8897202843.17605,2.51135732856346
"401","CR251243",120.58,28.94,167.16,7076299902.76571,6.25470374886272
"402","CR251243",58.05,13.66,79.92,181205183.461674,1.22294363072189
"403","CR251243",1.03,4.74,9.4,38709766590.8987,1258068128.46757
"404","CR251243",37.74,10.58,55.41,11213427796.265,10.8721941066906
"405","CR251243",1.04,10.15,12.77,3925420194.41519,14.3298868723591
"406","CR251243",1.03,4.74,9.4,5133580946.8382,521394827.897581
"407","CR251243",1.04,10.15,12.77,10276555269.6776,28593247.8717281
"408","CR252237",98.7,23.69,136.17,1508142488.00348,2119146.5549258
"409","CR252237",120.58,28.94,167.16,7036463465.53076,33537666.0074751
"410","CR252237",0.73,0.77,5.13,300672690.150814,8.20146009226752
"411","CR252237",1.04,10.15,12.77,1428680311.19128,1.14424692925034
"412","CR252237",0.73,0.77,5.13,8897202843.17605,181258438.808791
"413","CR252237",120.58,28.94,167.16,7076299902.76571,153.560548977564
"414","CR252237",85.73,20.17,112.98,6508378.17555545,3.70749328395739
"415","CR252237",1.03,4.74,9.4,38709766590.8987,25149730.3230781
"416","CR252238",1.03,4.74,9.4,637188597.606285,1228494.96020048
"417","CR252238",1.04,10.15,12.77,11047968253.7415,8.18682723598126
"418","CR252238",0.73,0.77,5.13,47898053374.4299,299202106.422641
"419","CR252238",1.03,4.74,9.4,254703236.410619,26.2485599574703
"420","CR252238",0.73,0.77,5.13,8897202843.17605,211124961.962243
"421","CR252238",120.58,28.94,167.16,7076299902.76571,139.662157879541
"422","CR252238",1.03,4.74,9.4,38709766590.8987,1963881417.18963
"423","CR252238",37.74,10.58,55.41,11213427796.265,28160251.9175314
"424","CR252239",98.7,23.69,136.17,1508142488.00348,1740510.46332796
"425","CR252239",120.58,28.94,167.16,7036463465.53076,63212148.4721511
"426","CR252239",1.03,4.74,9.4,637188597.606285,660758.764456025
"427","CR252239",0.73,0.77,5.13,47898053374.4299,1183552411.50039
"428","CR252239",1.03,4.74,9.4,38709766590.8987,613225185.991111
"429","CR252239",1.04,10.15,12.77,10276555269.6776,0.312762091286556
"430","CR252240",98.7,23.69,136.17,78125595.3831807,48748.7592835203
"431","CR252240",120.58,28.94,167.16,145448273.911623,2091043.55168972
"432","CR252240",1.03,4.74,9.4,95776736.0845105,256792.261904256
"433","CR252240",98.7,23.69,136.17,1508142488.00348,61492661.5432322
"434","CR252240",120.58,28.94,167.16,7036463465.53076,385439944.101816
"435","CR252240",1.03,4.74,9.4,637188597.606285,13519060.1081916
"436","CR252240",0.73,0.77,5.13,300672690.150814,6583278.30791719
"437","CR252240",1.04,10.15,12.77,11047968253.7415,5.50858649803001
"438","CR252240",1.04,10.15,12.77,1428680311.19128,18993.2808140725
"439","CR252240",0.73,0.77,5.13,47898053374.4299,858999208.669527
"440","CR252240",0.73,0.77,5.13,43692704.2308405,351720.177296981
"441","CR252240",0.73,0.77,5.13,8897202843.17605,3202819.37746715
"442","CR252240",1.03,4.74,9.4,38709766590.8987,924467419.907768
"443","CR252240",1.03,4.74,9.4,5133580946.8382,100225500.877154
"444","CR252240",1.04,10.15,12.77,10276555269.6776,681606.629418344
"445","CR252241",98.7,23.69,136.17,78125595.3831807,137955.979469993
"446","CR252241",120.58,28.94,167.16,145448273.911623,1969188.25936459
"447","CR252241",1.03,4.74,9.4,77473916.992449,0.00386777146195527
"448","CR252241",1.03,4.74,9.4,95776736.0845105,708724.35163068
"449","CR252241",98.7,23.69,136.17,1508142488.00348,64971236.0015258
"450","CR252241",120.58,28.94,167.16,7036463465.53076,359864366.145398
"451","CR252241",1.03,4.74,9.4,637188597.606285,25481376.2458182
"452","CR252241",0.73,0.77,5.13,300672690.150814,7884462.56834522
"453","CR252241",1.04,10.15,12.77,11047968253.7415,8.10304534900934
"454","CR252241",0.73,0.77,5.13,47898053374.4299,594105475.869812
"455","CR252241",0.73,0.77,5.13,43692704.2308405,2072455.08857067
"456","CR252241",37.74,10.58,55.51,2660646546.7248,3.00440529698234
"457","CR252241",0.73,0.77,5.13,8897202843.17605,52359094.0307211
"458","CR252241",120.58,28.94,167.16,7076299902.76571,28171466.3328999
"459","CR252241",1.03,4.74,9.4,38709766590.8987,1324220693.71152
"460","CR252241",37.74,10.58,55.41,11213427796.265,69877321.2861596
"461","CR252241",1.03,4.74,9.4,5133580946.8382,113424038.783247
"462","CR252241",1.04,10.15,12.77,10276555269.6776,22053322.3179526
"463","CR252242",98.7,23.69,136.17,1508142488.00348,1176588.46086298
"464","CR252242",120.58,28.94,167.16,7036463465.53076,14924798.2875996
"465","CR252242",1.03,4.74,9.4,637188597.606285,838000.418058552
"466","CR252242",0.73,0.77,5.13,300672690.150814,4728151.00009262
"467","CR252242",1.04,10.15,12.77,11047968253.7415,18.8279926171854
"468","CR252242",0.73,0.77,5.13,47898053374.4299,2037192882.67673
"469","CR252242",120.58,28.94,167.16,7076299902.76571,539065535.787712
"470","CR252242",1.03,4.74,9.4,38709766590.8987,27361857.0943331
"471","CR252242",37.74,10.58,55.41,11213427796.265,15680544.4780334
"472","CR252242",1.03,4.74,9.4,5133580946.8382,12939104.9861065
"473","CR252243",98.7,23.69,136.17,78125595.3831807,7.35542220836387
"474","CR252243",120.58,28.94,167.16,145448273.911623,839091.209721648
"475","CR252243",1.03,4.74,9.4,95776736.0845105,8.50588064480064
"476","CR252243",98.7,23.69,136.17,1508142488.00348,41774613.7692311
"477","CR252243",120.58,28.94,167.16,7036463465.53076,123008132.787448
"478","CR252243",1.03,4.74,9.4,637188597.606285,20086728.3149348
"479","CR252243",37.74,10.58,55.41,89927242.3204199,1313315.6867033
"480","CR252243",0.73,0.77,5.13,300672690.150814,3758904.45181546
"481","CR252243",1.04,10.15,12.77,11047968253.7415,66.0051327058004
"482","CR252243",1.03,4.74,9.4,1582939967.60133,11.2727011099196
"483","CR252243",5.95,19.87,26.51,189451060.025735,17.7881916568496
"484","CR252243",0.73,0.77,5.13,47898053374.4299,1506004530.5899
"485","CR252243",37.74,10.58,55.51,2660646546.7248,13.6832584943393
"486","CR252243",78.82,18.92,109.29,40689337.1357195,0.31127157015726
"487","CR252243",58.05,13.66,79.92,181205183.461674,0.819987895200029
"488","CR252243",1.03,4.74,9.4,38709766590.8987,806812897.501422
"489","CR252243",37.74,10.58,55.41,11213427796.265,128838345.227858
"490","CR252243",1.03,4.74,9.4,5133580946.8382,7833050.80700081
"491","CR252243",1.04,10.15,12.77,10276555269.6776,64.6900625521003
"492","CR252244",98.7,23.69,136.17,78125595.3831807,6.22057209722698
"493","CR252244",120.58,28.94,167.16,145448273.911623,416029.158207612
"494","CR252244",1.03,4.74,9.4,95776736.0845105,236748.639826417
"495","CR252244",98.7,23.69,136.17,1508142488.00348,28696491.7396878
"496","CR252244",120.58,28.94,167.16,7036463465.53076,114770152.722222
"497","CR252244",0,0,0,364691685.522491,0.96882390207611
"498","CR252244",1.03,4.74,9.4,637188597.606285,22804258.8309581
"499","CR252244",37.74,10.58,55.41,89927242.3204199,4087545.27587559
"500","CR252244",0.73,0.77,5.13,300672690.150814,2884608.47976664
"501","CR252244",1.04,10.15,12.77,11047968253.7415,99583.2747961556
"502","CR252244",1.04,10.15,12.77,1428680311.19128,23.1667109297639
"503","CR252244",1.03,4.74,9.4,1582939967.60133,9.36210812912762
"504","CR252244",0.73,0.77,5.13,47898053374.4299,319288834.724857
"505","CR252244",37.74,10.58,55.51,2660646546.7248,12.6587541807192
"506","CR252244",1.04,10.15,12.77,92000623.9823982,5.36904127380262
"507","CR252244",0.73,0.77,5.13,8897202843.17605,8.12610235924074
"508","CR252244",1.03,4.74,9.4,38709766590.8987,501468655.128166
"509","CR252244",37.74,10.58,55.41,11213427796.265,361938278.296701
"510","CR252244",1.03,4.74,9.4,5133580946.8382,105509175.459258
"511","CR252244",1.04,10.15,12.77,10276555269.6776,3526007.79933544
"512","CR253238",98.7,23.69,136.17,1508142488.00348,9440126.49094596
"513","CR253238",120.58,28.94,167.29,10970700.1841034,6701163.79230529
"514","CR253238",120.58,28.94,167.16,7036463465.53076,183440669.486266
"515","CR253238",1.03,4.74,9.4,637188597.606285,2436409.7675247
"516","CR253238",0.73,0.77,5.13,300672690.150814,1.4010017929112
"517","CR253238",1.04,10.15,12.77,11047968253.7415,7.11786204046777
"518","CR253238",0.73,0.77,5.13,8897202843.17605,17272499.9657224
"519","CR253238",120.58,28.94,167.16,7076299902.76571,7.89311594622367
"520","CR253238",1.03,4.74,9.4,38709766590.8987,1766458181.37806
"521","CR253238",37.74,10.58,55.41,11213427796.265,26.2840087807482
"522","CR253238",1.04,10.15,12.77,10276555269.6776,2.13254204085664
"523","CR253239",1.03,4.74,9.4,637188597.606285,969115.321109408
"524","CR253239",0.73,0.77,5.13,300672690.150814,79454.455320091
"525","CR253239",0.73,0.77,5.13,47898053374.4299,718037241.603773
"526","CR253239",1.03,4.74,9.4,2773769.00605245,1427928.21660065
"527","CR253239",1.03,4.74,9.4,254703236.410619,207466229.098191
"528","CR253239",0.73,0.77,5.13,8897202843.17605,117.589715513552
"529","CR253239",1.03,4.74,9.4,38709766590.8987,1548876153.22062
"530","CR253239",37.74,10.58,55.41,11213427796.265,11.1397852647898
"531","CR253239",120.58,28.94,167.16,49044685.2204831,18150133.9906601
"532","CR253239",1.04,10.15,12.77,3925420194.41519,28.5058974969292
"533","CR253239",1.04,10.15,12.77,10276555269.6776,0.310500392108224
"534","CR253240",98.7,23.69,136.17,78125595.3831807,287023.011841602
"535","CR253240",120.58,28.94,167.16,145448273.911623,2531249.93993835
"536","CR253240",98.7,23.69,136.17,1508142488.00348,53800159.5460165
"537","CR253240",120.58,28.94,167.29,10970700.1841034,3097332.11951947
"538","CR253240",120.58,28.94,167.16,7036463465.53076,472170075.222898
"539","CR253240",1.03,4.74,9.4,637188597.606285,1339212.17415209
"540","CR253240",37.74,10.58,55.41,89927242.3204199,6682289.56491075
"541","CR253240",0.73,0.77,5.13,300672690.150814,6569035.29282188
"542","CR253240",1.04,10.15,12.77,11047968253.7415,6.27321962427743
"543","CR253240",0.73,0.77,5.13,47898053374.4299,616753718.321567
"544","CR253240",1.03,4.74,9.4,2773769.00605245,1345838.81557784
"545","CR253240",0.73,0.77,5.13,43692704.2308405,1521853.76540694
"546","CR253240",120.58,28.94,167.16,214100.241980786,214091.017802439
"547","CR253240",1.03,4.74,9.4,254703236.410619,46623908.3279456
"548","CR253240",0.73,0.77,5.13,8897202843.17605,261055706.02063
"549","CR253240",1.03,4.74,9.4,38709766590.8987,173349985.509009
"550","CR253240",37.74,10.58,55.41,11213427796.265,128209529.516954
"551","CR253240",120.58,28.94,167.16,49044685.2204831,21539541.0560013
"552","CR253240",1.04,10.15,12.77,3925420194.41519,15.5280530076951
"553","CR253240",1.03,4.74,9.4,5133580946.8382,9838001.88688742
"554","CR253240",1.04,10.15,12.77,10276555269.6776,30.5052341006522
"555","CR253241",98.7,23.69,136.17,78125595.3831807,53903.1770890764
"556","CR253241",120.58,28.94,167.16,145448273.911623,3436201.32761719
"557","CR253241",98.7,23.69,136.17,1508142488.00348,44083250.4200431
"558","CR253241",120.58,28.94,167.16,7036463465.53076,366271359.844622
"559","CR253241",1.03,4.74,9.4,637188597.606285,1183059.87160317
"560","CR253241",37.74,10.58,55.41,89927242.3204199,20667402.4634462
"561","CR253241",0.73,0.77,5.13,300672690.150814,6181742.90157046
"562","CR253241",1.04,10.15,12.77,11047968253.7415,13.4548810313141
"563","CR253241",1.04,10.15,12.77,1428680311.19128,13.3645917759277
"564","CR253241",0.73,0.77,5.13,47898053374.4299,1275584188.01463
"565","CR253241",0.73,0.77,5.13,43692704.2308405,1354654.53904092
"566","CR253241",1.04,10.15,12.77,945534655.38946,1.70456209271455
"567","CR253241",0.73,0.77,5.13,8897202843.17605,300430504.971273
"568","CR253241",1.03,4.74,9.4,38709766590.8987,80887759.801333
"569","CR253241",37.74,10.58,55.41,11213427796.265,567162718.077439
"570","CR253241",1.04,10.15,12.77,10276555269.6776,17.7676476076551
"571","CR253242",120.58,28.94,167.16,7036463465.53076,10.3024602086536
"572","CR253242",0.73,0.77,5.13,300672690.150814,3090663.82773073
"573","CR253242",1.04,10.15,12.77,11047968253.7415,5.23623198957648
"574","CR253242",0.73,0.77,5.13,47898053374.4299,1436359673.18731
"575","CR253242",0.73,0.77,5.13,43692704.2308405,3074944.20321119
"576","CR253242",0.73,0.77,5.13,8897202843.17605,907005707.516374
"577","CR253242",120.58,28.94,167.16,7076299902.76571,304362363.078235
"578","CR253243",120.58,28.94,167.16,145448273.911623,141475.179371744
"579","CR253243",1.03,4.74,9.4,95776736.0845105,6.16802163118948
"580","CR253243",98.7,23.69,136.17,1508142488.00348,5881782.95224896
"581","CR253243",52.08,12.25,69.8,589642705.118406,0.202082867737772
"582","CR253243",120.58,28.94,167.16,7036463465.53076,29417587.2436497
"583","CR253243",1.03,4.74,9.4,637188597.606285,488028.074868398
"584","CR253243",37.74,10.58,55.41,89927242.3204199,2467672.45890713
"585","CR253243",0.73,0.77,5.13,300672690.150814,774480.580032781
"586","CR253243",1.04,10.15,12.77,11047968253.7415,30.3402256976755
"587","CR253243",1.03,4.74,9.4,1582939967.60133,26.1244283935185
"588","CR253243",0.73,0.77,5.13,47898053374.4299,1806811770.98027
"589","CR253243",0.73,0.77,5.13,43692704.2308405,8.91030773229431
"590","CR253243",37.74,10.58,55.51,2660646546.7248,25.2991771821125
"591","CR253243",0.73,0.77,5.13,8897202843.17605,177373413.64746
"592","CR253243",120.58,28.94,167.16,7076299902.76571,64471885.6690552
"593","CR253243",1.03,4.74,9.4,38709766590.8987,127917456.823541
"594","CR253243",37.74,10.58,55.41,11213427796.265,424534690.681352
"595","CR253243",1.04,10.15,12.77,10276555269.6776,12.4072263465167
"596","CR253244",120.58,28.94,167.16,145448273.911623,871550.449408159
"597","CR253244",1.03,4.74,9.4,95776736.0845105,2.06195085984655
"598","CR253244",98.7,23.69,136.17,1508142488.00348,7471193.94287514
"599","CR253244",120.58,28.94,167.16,7036463465.53076,155681418.414789
"600","CR253244",1.03,4.74,9.4,637188597.606285,457738.302907167
"601","CR253244",37.74,10.58,55.41,89927242.3204199,10643428.7963181
"602","CR253244",0.73,0.77,5.13,300672690.150814,95305.0744677186
"603","CR253244",1.04,10.15,12.77,11047968253.7415,0.00199459062773411
"604","CR253244",1.04,10.15,12.77,1428680311.19128,75.8431976703084
"605","CR253244",120.58,28.94,167.16,10274019.909778,8.7760616755113
"606","CR253244",1.03,4.74,9.4,1582939967.60133,6.14255475183018
"607","CR253244",0.73,0.77,5.13,47898053374.4299,860208748.88873
"608","CR253244",37.74,10.58,55.51,2660646546.7248,15.2025498103259
"609","CR253244",78.82,18.92,109.29,40689337.1357195,8.1435346125985
"610","CR253244",1.04,10.15,12.77,92000623.9823982,70.1077735598403
"611","CR253244",1.04,10.15,12.77,19871240.0412016,7.82954511129078
"612","CR253244",1.03,4.74,9.4,38709766590.8987,47771412.8068623
"613","CR253244",37.74,10.58,55.41,11213427796.265,1450412991.77764
"614","CR253244",1.03,4.74,9.4,5133580946.8382,13053349.0636823
"615","CR253244",1.04,10.15,12.77,10276555269.6776,7.07639775751159
"616","CR253245",98.7,23.69,136.17,1508142488.00348,8234499.57523643
"617","CR253245",52.08,12.25,69.8,589642705.118406,16486820.7109547
"618","CR253245",120.58,28.94,167.16,7036463465.53076,34101401.861115
"619","CR253245",1.03,4.74,9.4,637188597.606285,316683.692078862
"620","CR253245",37.74,10.58,55.41,89927242.3204199,1868848.07439324
"621","CR253245",0.73,0.77,5.13,300672690.150814,2634298.58463002
"622","CR253245",1.04,10.15,12.77,11047968253.7415,7.32542315823147
"623","CR253245",0.73,0.77,5.13,47898053374.4299,503478616.256016
"624","CR253245",0.73,0.77,5.13,43692704.2308405,5.09603588655591
"625","CR253245",37.74,10.58,55.51,2660646546.7248,0.0147513708973603
"626","CR253245",1.03,4.74,9.4,38709766590.8987,1333506.70257187
"627","CR253245",37.74,10.58,55.41,11213427796.265,358016613.575413
"628","CR253245",1.04,10.15,12.77,10276555269.6776,0.541500277875457
"629","CR254238",1.03,4.74,9.4,637188597.606285,1409147.693488
"630","CR254238",1.03,4.74,9.4,38709766590.8987,401724899.99348
"631","CR254239",1.03,4.74,9.4,637188597.606285,67020.9268498002
"632","CR254239",0.73,0.77,5.13,47898053374.4299,110284516.052573
"633","CR254239",1.03,4.74,9.4,254703236.410619,612968.178810989
"634","CR254239",1.03,4.74,9.4,38709766590.8987,460036731.299565
"635","CR254239",37.74,10.58,55.41,11213427796.265,12.3643070357788
"636","CR254239",120.58,28.94,167.16,49044685.2204831,9354961.90282747
"637","CR254239",1.04,10.15,12.77,3925420194.41519,17.3989306359954
"638","CR254240",98.7,23.69,136.17,78125595.3831807,2551475.27312979
"639","CR254240",52.08,12.25,69.8,6746662.89609597,1506310.51504442
"640","CR254240",120.58,28.94,167.16,145448273.911623,7171545.58955117
"641","CR254240",1.03,4.74,9.4,95776736.0845105,892702.616308476
"642","CR254240",98.7,23.69,136.17,1508142488.00348,68783484.3781009
"643","CR254240",52.08,12.25,69.8,589642705.118406,52145556.6344507
"644","CR254240",120.58,28.94,167.16,7036463465.53076,349298742.688331
"645","CR254240",1.03,4.74,9.4,637188597.606285,240920.104321349
"646","CR254240",37.74,10.58,55.41,89927242.3204199,4098310.82766929
"647","CR254240",0.73,0.77,5.13,300672690.150814,5502304.43201162
"648","CR254240",1.04,10.15,12.77,11047968253.7415,425732.683065858
"649","CR254240",0.73,0.77,5.13,47898053374.4299,322462626.172769
"650","CR254240",0.73,0.77,5.13,43692704.2308405,2736766.85283112
"651","CR254240",0.73,0.77,5.13,8897202843.17605,135609649.570225
"652","CR254240",1.03,4.74,9.4,38709766590.8987,507754.535566668
"653","CR254240",37.74,10.58,55.41,11213427796.265,109071113.525712
"654","CR254240",1.03,4.74,9.4,5133580946.8382,11573455.0610027
"655","CR254240",1.04,10.15,12.77,10276555269.6776,28.0565365888485
"656","CR254241",98.7,23.69,136.17,78125595.3831807,40286.9903374466
"657","CR254241",52.08,12.25,69.8,6746662.89609597,269150.306910591
"658","CR254241",120.58,28.94,167.16,145448273.911623,4550481.81948749
"659","CR254241",1.03,4.74,9.4,95776736.0845105,177464.31746977
"660","CR254241",98.7,23.69,136.17,1508142488.00348,49426667.7792048
"661","CR254241",52.08,12.25,69.8,589642705.118406,4792127.41846624
"662","CR254241",120.58,28.94,167.16,7036463465.53076,362105080.553043
"663","CR254241",1.03,4.74,9.4,637188597.606285,224675.784295004
"664","CR254241",37.74,10.58,55.41,89927242.3204199,25408205.3259612
"665","CR254241",0.73,0.77,5.13,300672690.150814,18093633.4179822
"666","CR254241",1.04,10.15,12.77,11047968253.7415,50284.0467119278
"667","CR254241",0.73,0.77,5.13,47898053374.4299,1217761165.83428
"668","CR254241",1.04,10.15,12.77,945534655.38946,8.23687806957484
"669","CR254241",0.73,0.77,5.13,8897202843.17605,143730810.021442
"670","CR254241",64.25,15.12,85.42,1369863.3606625,1369854.50332939
"671","CR254241",1.03,4.74,9.4,38709766590.8987,21279816.1779275
"672","CR254241",37.74,10.58,55.41,11213427796.265,805671610.181423
"673","CR254241",92.77,23.49,130.71,11085519.9519139,11085511.5818869
"674","CR254241",1.04,10.15,12.77,3925420194.41519,10.5392485656107
"675","CR254241",1.03,4.74,9.4,5133580946.8382,1264435.34432879
"676","CR254241",1.04,10.15,12.77,10276555269.6776,53.6750469706804
